0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.29984826,0.92020935,4.6938646e-07,0.3564209,0.8627604,-0.01820549,0.38057515,0.75471944,-0.021163883,0.3501999,0.67494017,-0.024949668,0.30580148,0.6402104,-0.028228296,0.3980832,0.65325034,-0.0029694368,0.43619093,0.5530069,-0.01652924,0.4582095,0.48951828,-0.029816663,0.4737743,0.43649334,-0.040335912,0.34872317,0.6321962,-0.0074421093,0.3594973,0.5187678,-0.016885662,0.36327073,0.44962645,-0.028308762,0.36409464,0.39640376,-0.036902796,0.3012022,0.64188176,-0.01589366,0.2879055,0.5347101,-0.027270298,0.28049403,0.46588406,-0.039535698,0.27476016,0.40915486,-0.048374947,0.25677958,0.67338175,-0.026885733,0.23460183,0.58984447,-0.039830595,0.21962781,0.53596777,-0.046420757,0.20751247,0.4883569,-0.050692063
0.4376887,0.81784266,4.9611833e-07,0.5200697,0.8184567,-0.019770522,0.58596617,0.7623323,-0.021646157,0.6058424,0.68931305,-0.024145404,0.6039472,0.6297896,-0.025511652,0.6224601,0.6687736,0.0012588318,0.6946121,0.6210881,-0.010737967,0.7384193,0.58608603,-0.023755342,0.7714075,0.55423105,-0.034095604,0.5900278,0.61138535,-0.0006477495,0.6376743,0.5216508,-0.011212459,0.66752607,0.46823984,-0.024011455,0.6863435,0.42837608,-0.03279642,0.5488793,0.5792189,-0.0071530007,0.5806733,0.47583687,-0.021101598,0.6037098,0.41409415,-0.035520576,0.622654,0.3651066,-0.044770718,0.50537175,0.56967,-0.016092982,0.5236446,0.48219144,-0.03259067,0.53442615,0.4240725,-0.042463936,0.5444623,0.37538415,-0.04773854
0.6133471,0.8479529,3.0272233e-07,0.68259925,0.8094956,-0.024458732,0.7304336,0.72434986,-0.031418417,0.72353363,0.64391005,-0.037937712,0.69648975,0.5859612,-0.0442387,0.70653915,0.5976177,-0.010108715,0.74053735,0.5085872,-0.029531518,0.75728524,0.4465726,-0.046316087,0.769445,0.3944769,-0.05915067,0.66470355,0.57640904,-0.01427155,0.6583652,0.45568487,-0.03271163,0.6578779,0.38355088,-0.04926082,0.6557932,0.32652405,-0.060669065,0.62899923,0.58417535,-0.02292595,0.61142576,0.47159997,-0.04528154,0.6037366,0.3917964,-0.061763477,0.5968056,0.32205725,-0.07187386,0.59855765,0.61370134,-0.034004547,0.5769384,0.52614933,-0.057347905,0.5648865,0.46655047,-0.06894704,0.55320203,0.4129269,-0.07529019
0.32212427,0.8468437,4.742229e-07,0.3773741,0.7944267,-0.02354837,0.40719026,0.7042601,-0.03117933,0.37861523,0.6355791,-0.03849524,0.33320612,0.60348034,-0.046227828,0.39974564,0.5907481,-0.016869057,0.4356798,0.48897225,-0.03382555,0.45370725,0.42572725,-0.048263922,0.46531004,0.37179393,-0.05915244,0.35030818,0.576046,-0.020628236,0.3571825,0.46397188,-0.032921594,0.35989395,0.39375865,-0.04586754,0.35771856,0.34087294,-0.056022044,0.30509835,0.5906038,-0.028087972,0.2892402,0.48759055,-0.043657452,0.27982324,0.42069823,-0.058947455,0.27001315,0.36744952,-0.0698195,0.26318026,0.6265916,-0.037952397,0.2319001,0.55057555,-0.057002414,0.21086606,0.50203454,-0.0671535,0.1904927,0.4600595,-0.073309496
0.31631032,0.8552816,5.235308e-07,0.37432414,0.7974126,-0.02546064,0.40314957,0.6975505,-0.035302542,0.37315446,0.6212198,-0.044413876,0.3253052,0.5824043,-0.05363938,0.3972619,0.57753336,-0.022580402,0.42713225,0.4666166,-0.04359115,0.44395685,0.39836025,-0.060842834,0.45644373,0.3381392,-0.073465735,0.34528953,0.5621466,-0.026931757,0.3515396,0.4404951,-0.042223167,0.35560653,0.36444896,-0.05659787,0.35703728,0.3037435,-0.067637645,0.2984436,0.57827395,-0.03500635,0.27810425,0.47083062,-0.051846925,0.26816282,0.39909875,-0.06631419,0.26081812,0.33999497,-0.07663845,0.25513068,0.6173346,-0.045908913,0.22907938,0.5329217,-0.06354461,0.21349171,0.47581482,-0.07221122,0.20067629,0.42514223,-0.077898785
0.33713478,0.84586614,4.5188443e-07,0.39556336,0.78893054,-0.026581066,0.42719305,0.6897226,-0.034611657,0.39695674,0.6088893,-0.04113487,0.3517554,0.5698426,-0.047202017,0.40771765,0.57286793,-0.014842728,0.43934608,0.47467875,-0.02929221,0.45352244,0.41354123,-0.04111995,0.46229428,0.36245877,-0.05067974,0.3571559,0.5570357,-0.016439417,0.35971442,0.4510289,-0.02602513,0.35862878,0.3908978,-0.034653734,0.35459885,0.3475204,-0.041172117,0.31060132,0.571938,-0.022566058,0.2874287,0.47099268,-0.038146067,0.27351514,0.40430468,-0.05260266,0.26126415,0.34984067,-0.062883295,0.26721215,0.6126019,-0.031146385,0.22078809,0.5488709,-0.052544396,0.19232385,0.50554657,-0.06463315,0.16772771,0.46657532,-0.07159803
0.54575884,0.88939726,3.2911984e-07,0.6158115,0.83068836,-0.021362297,0.6536007,0.7196155,-0.022971975,0.6406659,0.6292222,-0.025778497,0.5988794,0.58219814,-0.027961941,0.6092557,0.58239955,0.010109835,0.62348694,0.47950318,0.0015660527,0.62971956,0.41190633,-0.007663241,0.63072324,0.36321956,-0.015451133,0.55575365,0.56839854,0.0068475474,0.54092026,0.44809556,0.0016443473,0.53076565,0.38628972,-0.0047874306,0.51839197,0.34329835,-0.008943903,0.50776446,0.581155,-0.0023581139,0.47852743,0.4635684,-0.016613675,0.45873713,0.38981637,-0.03063136,0.43802106,0.33493966,-0.04001459,0.46353865,0.6203188,-0.014107471,0.41353098,0.54609776,-0.035330005,0.37912938,0.5034606,-0.047148284,0.34632146,0.47018838,-0.053426914
0.45440024,0.8992916,6.10333e-07,0.5458431,0.8761693,-0.026034044,0.61861515,0.79257154,-0.031366583,0.6265476,0.6861199,-0.036808286,0.60388494,0.6099537,-0.041733682,0.63183457,0.66527194,-0.0003100636,0.7013244,0.58503854,-0.020695543,0.7477484,0.536288,-0.040667187,0.78865296,0.49606478,-0.054768607,0.5911176,0.6120616,-0.003986105,0.6401249,0.48920512,-0.018832864,0.67500436,0.41657206,-0.035309006,0.7029693,0.36158434,-0.046882287,0.5446201,0.5932089,-0.013511567,0.5722127,0.46387988,-0.03243855,0.5967408,0.385807,-0.04783632,0.61761934,0.32415006,-0.057237867,0.49215937,0.60110515,-0.026231635,0.51225513,0.49484044,-0.04482498,0.5288408,0.42570627,-0.053169284,0.54363745,0.36511216,-0.057778895
0.44025487,0.8802618,4.9424494e-07,0.5115621,0.81384754,-0.03395687,0.5564627,0.7140919,-0.051563054,0.53035927,0.6404216,-0.068122625,0.48767984,0.586494,-0.085362494,0.51157624,0.5538316,-0.039085027,0.53149956,0.43103558,-0.07413042,0.53499293,0.34977406,-0.10125656,0.53410286,0.27717894,-0.120597176,0.45176637,0.55209666,-0.04784323,0.42519167,0.40053743,-0.08009081,0.41093567,0.30845,-0.10600582,0.39772785,0.22869614,-0.12355424,0.40783572,0.5882958,-0.060501564,0.36678833,0.46220464,-0.09381634,0.3430339,0.3797872,-0.11388502,0.32301453,0.30171472,-0.12612723,0.37517646,0.65150243,-0.07624443,0.34531096,0.5603875,-0.10784258,0.32480082,0.5029715,-0.11954916,0.30392846,0.4455251,-0.12519129
0.41736883,0.8961959,6.2812563e-07,0.490297,0.8538413,-0.040956933,0.54888487,0.7680486,-0.060218386,0.5398899,0.67638206,-0.076213084,0.50098497,0.61461043,-0.0923847,0.52775335,0.6194761,-0.046235356,0.5689904,0.50227195,-0.08093459,0.59605354,0.42641342,-0.10633882,0.61899376,0.36282158,-0.12344577,0.466299,0.5932379,-0.04965279,0.4744844,0.44836548,-0.07808596,0.48163456,0.3569022,-0.100286655,0.48762846,0.28429574,-0.11544107,0.41083908,0.6058097,-0.057625785,0.40369895,0.47847015,-0.08768113,0.4034804,0.39611122,-0.109592155,0.4063708,0.32659677,-0.1240111,0.36025536,0.6502544,-0.06916397,0.32702628,0.5669271,-0.1012745,0.3027426,0.51029915,-0.11697503,0.2822942,0.45649916,-0.12558477
0.5298776,0.90719455,4.3367808e-07,0.60848475,0.8699409,-0.024720486,0.67068636,0.7815189,-0.032801587,0.6712293,0.6909906,-0.040941812,0.6427476,0.62782884,-0.049167138,0.66321,0.63778627,-0.013115514,0.7148588,0.54474056,-0.033840723,0.7434486,0.48312205,-0.052857544,0.7634412,0.42665893,-0.06737974,0.6094285,0.6011933,-0.019495355,0.62949866,0.47745872,-0.036941566,0.6422118,0.4069991,-0.0539932,0.648854,0.3479018,-0.06647509,0.5545631,0.5953681,-0.030277977,0.55913335,0.46929353,-0.050595246,0.56475645,0.3904549,-0.06678333,0.5696654,0.32107472,-0.077697106,0.4982164,0.6157998,-0.043686155,0.48180038,0.5085665,-0.06567804,0.47128856,0.43914938,-0.07584978,0.46376464,0.3753577,-0.08143744
0.18237154,0.8845213,2.721197e-07,0.1344841,0.7312118,0.028552268,0.15346098,0.60514593,0.039154492,0.20121448,0.5436578,0.043854386,0.24884957,0.52305824,0.046046264,0.16526869,0.53995293,0.0054782145,0.15815285,0.38378415,-0.005753871,0.15622732,0.2896211,-0.0076253107,0.15869066,0.22323316,-0.0070642326,0.22800568,0.543674,-0.0171152,0.24271902,0.36869296,-0.029904649,0.2555345,0.26109055,-0.038432673,0.26954287,0.18298897,-0.0423762,0.2896837,0.572695,-0.03718219,0.316893,0.41168153,-0.057002977,0.33455977,0.3116255,-0.07787484,0.34916902,0.23844033,-0.09000139,0.34491062,0.619893,-0.052854024,0.40633655,0.52590394,-0.07382899,0.45034653,0.46933824,-0.08770217,0.4873026,0.42544582,-0.094620705
